,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_raw_CNN_DNN_no_optim,1,1.0497543811798096,1.024575114250183,0.7180373668670654,0.9935161471366882,0.9967527985572815,0.6975611448287964
1,data_raw_CNN_DNN_no_optim,1,1.0236339569091797,1.01174795627594,0.7078900933265686,0.9598000645637512,0.9796940088272095,0.6909928321838379
2,data_raw_CNN_DNN_no_optim,1,0.9728876352310181,0.9863507151603699,0.6926432847976685,0.8925188183784485,0.944732129573822,0.662551999092102
3,data_raw_CNN_DNN_no_optim,1,0.8949446678161621,0.9460151791572571,0.6567009687423706,0.8204503059387207,0.9057871103286743,0.6456885933876038
4,data_raw_CNN_DNN_no_optim,1,0.8386887907981873,0.9157995581626892,0.6309338808059692,0.7808922529220581,0.883681058883667,0.6159936785697937
5,data_raw_CNN_DNN_no_optim,1,0.8009346723556519,0.8949494361877441,0.609829306602478,0.7642500400543213,0.8742139935493469,0.5991696715354919
6,data_raw_CNN_DNN_no_optim,1,0.7758928537368774,0.8808477520942688,0.5943783521652222,0.7461444735527039,0.8637965321540833,0.5968905091285706
7,data_raw_CNN_DNN_no_optim,1,0.7583059072494507,0.8708075881004333,0.5849359631538391,0.7365619540214539,0.8582318425178528,0.5942614674568176
8,data_raw_CNN_DNN_no_optim,1,0.739345908164978,0.8598523139953613,0.5764116644859314,0.7308790683746338,0.8549147844314575,0.5827243328094482
9,data_raw_CNN_DNN_no_optim,1,0.7204564809799194,0.8487973213195801,0.5655274987220764,0.7294381260871887,0.8540715575218201,0.5804053544998169
10,data_raw_CNN_DNN_no_optim,1,0.7032472491264343,0.838598370552063,0.5586841106414795,0.7211621999740601,0.8492125868797302,0.580940306186676
11,data_raw_CNN_DNN_no_optim,1,0.6872220635414124,0.8289885520935059,0.5507807731628418,0.7146939635276794,0.8453957438468933,0.5747339129447937
12,data_raw_CNN_DNN_no_optim,1,0.6732684373855591,0.8205293416976929,0.5436781048774719,0.7092336416244507,0.8421599864959717,0.5762867331504822
13,data_raw_CNN_DNN_no_optim,1,0.658543050289154,0.8115066885948181,0.537189781665802,0.7108859419822693,0.8431403636932373,0.5795032382011414
14,data_raw_CNN_DNN_no_optim,1,0.6423544883728027,0.801470160484314,0.5312507748603821,0.7137840390205383,0.8448574542999268,0.5744478702545166
15,data_raw_CNN_DNN_no_optim,1,0.6296038031578064,0.7934758067131042,0.5245970487594604,0.7094148993492126,0.8422678112983704,0.5727288126945496
16,data_raw_CNN_DNN_no_optim,1,0.6180389523506165,0.7861546874046326,0.5202279090881348,0.7024370431900024,0.8381152153015137,0.5782686471939087
17,data_raw_CNN_DNN_no_optim,1,0.6056838035583496,0.778256893157959,0.5128214955329895,0.7039556503295898,0.8390204906463623,0.5761171579360962
18,data_raw_CNN_DNN_no_optim,1,0.5929062366485596,0.770004153251648,0.5095680356025696,0.6965141296386719,0.8345741629600525,0.5747579336166382
19,data_raw_CNN_DNN_no_optim,1,0.5825384259223938,0.7632421255111694,0.5057387948036194,0.694309413433075,0.8332522511482239,0.5739859938621521
20,data_raw_CNN_DNN_no_optim,1,0.5712690949440002,0.7558233737945557,0.5008206963539124,0.6932452917098999,0.832613468170166,0.5798368453979492
21,data_raw_CNN_DNN_no_optim,1,0.5598991513252258,0.7482640147209167,0.496818482875824,0.6997550129890442,0.8365136384963989,0.5734944939613342
22,data_raw_CNN_DNN_no_optim,1,0.5511791706085205,0.7424143552780151,0.4917944073677063,0.6923659443855286,0.8320854306221008,0.5727798342704773
23,data_raw_CNN_DNN_no_optim,1,0.5437226891517639,0.7373755574226379,0.48846057057380676,0.6925540566444397,0.8321982622146606,0.5684362053871155
24,data_raw_CNN_DNN_no_optim,1,0.5356252789497375,0.7318642735481262,0.4847126007080078,0.6935009956359863,0.832767128944397,0.5762402415275574
25,data_raw_CNN_DNN_no_optim,1,0.527274489402771,0.7261367440223694,0.4791719317436218,0.6802867650985718,0.8247950077056885,0.5685833692550659
26,data_raw_CNN_DNN_no_optim,1,0.5195103883743286,0.7207707166671753,0.47687777876853943,0.6818590760231018,0.8257476091384888,0.5652050375938416
27,data_raw_CNN_DNN_no_optim,1,0.5152067542076111,0.7177789211273193,0.4744464159011841,0.6790689826011658,0.8240564465522766,0.5669080018997192
28,data_raw_CNN_DNN_no_optim,1,0.5081413984298706,0.7128403782844543,0.47074389457702637,0.6784117221832275,0.8236575722694397,0.5705588459968567
29,data_raw_CNN_DNN_no_optim,1,0.501711368560791,0.7083158493041992,0.46795454621315,0.6803470849990845,0.8248316049575806,0.5669800639152527
30,data_raw_CNN_DNN_no_optim,1,0.4953358769416809,0.7038009762763977,0.4649337828159332,0.6754080057144165,0.8218322396278381,0.5606218576431274
31,data_raw_CNN_DNN_no_optim,1,0.4935205578804016,0.7025101780891418,0.4634830355644226,0.6806045770645142,0.8249876499176025,0.56537264585495
32,data_raw_CNN_DNN_no_optim,1,0.49046775698661804,0.7003340125083923,0.4621567726135254,0.6809178590774536,0.8251774907112122,0.5625939965248108
33,data_raw_CNN_DNN_no_optim,1,0.4831480383872986,0.6950883865356445,0.45879414677619934,0.6783478260040283,0.8236187100410461,0.5696470737457275
34,data_raw_CNN_DNN_no_optim,1,0.4791991114616394,0.6922420263290405,0.45575666427612305,0.676234245300293,0.8223346471786499,0.5613320469856262
35,data_raw_CNN_DNN_no_optim,1,0.47531774640083313,0.6894329786300659,0.45383143424987793,0.6805423498153687,0.8249498605728149,0.5625085234642029
