,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_FE_FS_CNN_DNN_no_optim,1,1.0351721048355103,1.0174341201782227,0.7110920548439026,0.991531491279602,0.9957568645477295,0.6864784955978394
1,data_FE_FS_CNN_DNN_no_optim,1,1.0009936094284058,1.000496745109558,0.6915755271911621,0.952513575553894,0.9759679436683655,0.6658907532691956
2,data_FE_FS_CNN_DNN_no_optim,1,0.9497689604759216,0.9745607972145081,0.6613713502883911,0.8826470375061035,0.9394928812980652,0.6263034343719482
3,data_FE_FS_CNN_DNN_no_optim,1,0.8886873126029968,0.9427019357681274,0.6253023147583008,0.8190678954124451,0.9050237536430359,0.606865406036377
4,data_FE_FS_CNN_DNN_no_optim,1,0.8373716473579407,0.915080189704895,0.6111354827880859,0.7662535905838013,0.8753591179847717,0.5933501124382019
5,data_FE_FS_CNN_DNN_no_optim,1,0.8000526428222656,0.8944566249847412,0.5967524647712708,0.73170006275177,0.8553946614265442,0.5854606628417969
6,data_FE_FS_CNN_DNN_no_optim,1,0.768984854221344,0.8769178986549377,0.5850273370742798,0.7160758376121521,0.8462126851081848,0.5847053527832031
7,data_FE_FS_CNN_DNN_no_optim,1,0.7408521175384521,0.8607277274131775,0.5746287107467651,0.694441556930542,0.8333316445350647,0.5724480748176575
8,data_FE_FS_CNN_DNN_no_optim,1,0.7160755395889282,0.8462123274803162,0.5655544400215149,0.6857297420501709,0.8280879259109497,0.5706838369369507
9,data_FE_FS_CNN_DNN_no_optim,1,0.6957858800888062,0.8341377973556519,0.5576553344726562,0.686257004737854,0.8284064531326294,0.574066698551178
10,data_FE_FS_CNN_DNN_no_optim,1,0.6739243865013123,0.8209289908409119,0.5477569103240967,0.684549868106842,0.8273752331733704,0.5753821134567261
11,data_FE_FS_CNN_DNN_no_optim,1,0.6572803258895874,0.8107283115386963,0.5407236218452454,0.689656138420105,0.8304554224014282,0.5779371857643127
12,data_FE_FS_CNN_DNN_no_optim,1,0.6401925086975098,0.8001202940940857,0.5342854857444763,0.6816529631614685,0.8256227970123291,0.5704179406166077
13,data_FE_FS_CNN_DNN_no_optim,1,0.6268100738525391,0.7917131781578064,0.5287222862243652,0.6805514693260193,0.8249554634094238,0.5675291419029236
14,data_FE_FS_CNN_DNN_no_optim,1,0.6107094883918762,0.7814790606498718,0.5209952592849731,0.7027499079704285,0.8383017778396606,0.5893095135688782
15,data_FE_FS_CNN_DNN_no_optim,1,0.5989709496498108,0.773932158946991,0.5178873538970947,0.7014272809028625,0.8375124931335449,0.5773383975028992
16,data_FE_FS_CNN_DNN_no_optim,1,0.5871313214302063,0.7662449479103088,0.5140131711959839,0.6983835101127625,0.8356934189796448,0.5745685696601868
17,data_FE_FS_CNN_DNN_no_optim,1,0.5742350816726685,0.7577829360961914,0.5078215599060059,0.6863871216773987,0.8284848928451538,0.5672794580459595
