,Model,Iter_n,FarmID,Target,rmse,wmape,r2,mae
0,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+1,64.58382017431514,0.7066360740394859,0.3533024546019604,50.52447929382324
1,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+2,65.84060474391771,0.5533175791801446,0.4274949639135971,57.93235054016113
2,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+3,63.69262344997376,0.43341280532408233,0.2600087772082268,57.08046646118164
3,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+4,76.75200450980851,0.5335477113723754,0.057279766311345126,68.29410705566406
4,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+5,78.67421142367964,0.6149249117321798,0.2332504752968273,72.43815460205079
5,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Tiny+Small_+6,54.16696680432066,0.6597489303358625,0.5229821792177368,48.095697021484376
6,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+1,33.08326171456791,0.5631372095123539,-2.2242449940334494,27.70635070800781
7,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+2,28.63192919689938,0.4490879557806731,-1.7570705910279787,21.286769104003906
8,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+3,21.99483545515706,0.3977325012080402,-0.41264026951887556,19.17070655822754
9,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+4,31.690113360595785,0.4069930344863914,0.4839451990671254,27.634827041625975
10,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+5,23.184766138422663,0.22917801764260393,0.6583532180217178,19.090528869628905
11,data_raw_LSTM_DNN_optim_lag_1,1,AG10,Large+Mature_+6,27.445878649866945,0.20701157693710848,0.37313694816901444,18.175616455078124
12,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+1,71.8263752335144,0.8831773120097467,-0.15357689213261572,45.5572296778361
13,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+2,77.38578624491969,0.7410992951557189,0.01472100992623282,55.64420541127523
14,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+3,82.43947663837653,0.6820162481801005,-0.19467240455005852,65.30305576324463
15,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+4,89.98218009370184,0.6422828305609607,-1.0615458059742315,71.98920059204102
16,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+5,90.13252726052976,0.7126537123766546,-0.7559118435930343,77.32292779286702
17,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Tiny+Small_+6,97.33330611750722,0.774667766337492,-0.6813761822072819,79.08066781361897
18,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+1,27.415004664851818,1.0013377897201046,-17.987346882707705,15.520735740661621
19,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+2,38.433337410853326,1.1696688152494885,-19.07413034477686,20.469204266866047
20,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+3,37.4790849956396,0.893863323122956,-7.092261999675722,19.218061447143555
21,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+4,32.15455006716489,0.6300596786757647,-1.129222769909347,18.58676052093506
22,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+5,27.30761289400878,0.4815797391145126,-0.3162093543285571,18.460556666056316
23,data_raw_LSTM_DNN_optim_lag_1,1,AG11,Large+Mature_+6,21.244348174752467,0.3835122463476919,-0.42273238680594605,17.513725916544598
24,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+1,28.546726109137694,0.62021052102907,0.344073680279827,21.810736656188965
25,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+2,26.612791861580472,0.5328194496562942,0.32687404656948804,21.579187711079914
26,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+3,27.796558649829326,0.5851942351370146,0.22578677132698843,24.139262199401855
27,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+4,29.450166809812497,0.5958098534310218,0.07176586360275783,25.073664665222168
28,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+5,46.43440224363536,1.157882264516886,-0.8488360714094472,39.753957748413086
29,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Tiny+Small_+6,45.99162761924684,2.005405173814001,-2.9477563999392853,40.44233767191569
30,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+1,14.364390525231883,0.7706027843334057,-1.5480098604954549,8.669281323750814
31,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+2,16.771786882381203,0.7192647874969798,-2.083599898967269,11.628114064534506
32,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+3,16.142170180598033,0.6057299613952637,-1.759784552226531,12.114599227905273
33,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+4,20.0489748005999,0.852561752319336,-3.5735177180730826,17.7617031733195
34,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+5,20.419791431805955,0.8837719959427554,-3.6512801165897937,18.338268915812176
35,data_raw_LSTM_DNN_optim_lag_1,1,DA4,Large+Mature_+6,20.52089337968554,0.8853552638287525,-3.697452736421158,18.371121724446613
36,data_raw_LSTM_DNN_optim_lag_1,1,SP23,Tiny+Small_+1,73.52446976768255,0.6742042615977388,-0.943520273698772,51.801360766092934
