,Model,Iter_n,FarmID,Target,rmse,wmape,r2,mae
0,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+1,28.328041973164027,5.7132503368236405,-97.26260759591955,25.70962651570638
1,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+2,32.739164007842305,10.022102155183491,-447.68259252984063,31.736656824747723
2,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+3,39.663767753969346,15.266758219401042,-1047.809648293879,38.1668955485026
3,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+4,29.615247773922174,11.274090576171876,-583.7086004738683,28.185226440429688
4,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+5,24.154127012538346,10.969034635103666,-806.8148716370018,23.766241709391277
5,data_FE_FS_LSTM_DNN_optim,1,AG10,Tiny+Small_+6,40.080400973942304,8.460500444684712,-106.89512597080572,39.48233540852865
6,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+1,9.571448672350378,0.15082330102319116,0.9364463200225891,8.37069320678711
7,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+2,19.06433127676704,0.7895913158389304,0.308229133282677,18.292198816935223
8,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+3,29.31013134675721,2.508986218770345,-40.56857094665288,25.08986218770345
9,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+4,36.203462047037085,1.7218697865804036,-15.248231374271757,27.549916585286457
10,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+5,27.849871421625487,0.8910774230957031,-27.845198528139036,20.79180653889974
11,data_FE_FS_LSTM_DNN_optim,1,AG10,Large+Mature_+6,22.20340367650444,0.9948493036730536,-3.193686402075895,19.233753204345703
12,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+1,11.417445175038212,0.4878450110255475,-0.04582761283639658,10.122783978780111
13,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+2,13.18780998207937,0.4196745618826612,0.18974279899788904,10.386945406595865
14,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+3,53.66732536904073,0.5291543815748372,0.3559811909583839,27.295546849568684
15,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+4,66.75500489301017,0.5993409871261207,0.2668303354745323,45.000519116719566
16,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+5,87.86401484696088,0.7574143040377332,-0.3570644321687457,72.52241961161296
17,data_FE_FS_LSTM_DNN_optim,1,AG11,Tiny+Small_+6,86.99514528342378,0.7163515168938052,-0.9269480318182657,80.29106585184734
18,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+1,11.808762092845408,0.4719301578217903,-0.021796669642828004,8.888017972310385
19,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+2,15.105994006841408,1.1319525116368343,-2.480880499004333,14.338065147399902
20,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+3,17.029800445476088,1.0069791527204617,-6.326672081163897,15.608176867167154
21,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+4,10.805319888229137,0.46211678641183035,-0.5867035726427201,8.087043762207031
22,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+5,15.638208642181,0.6820039970930233,-0.4088539771659212,14.6630859375
23,data_FE_FS_LSTM_DNN_optim,1,AG11,Large+Mature_+6,13.22821334212501,0.4105813301215738,0.6396383149652842,12.112149238586426
24,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+1,26.140034330925477,2.2034305693611267,-1.6130072459730882,23.13602097829183
25,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+2,40.46543903794722,1.4425665579344098,-0.4374469807900123,36.545019467671715
26,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+3,37.85449248623898,0.9744119237384525,-0.15339296270773262,34.26681931813558
27,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+4,33.39234346836064,0.7118090405876254,-0.05976423473052517,28.828266143798828
28,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+5,31.74944255498583,0.6487318327932646,-0.010068282205969892,26.760188102722168
29,data_FE_FS_LSTM_DNN_optim,1,DA4,Tiny+Small_+6,38.40589771165972,0.698800001994218,-0.5786209409325938,29.407833417256672
30,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+1,11.683688726092807,1.9449867606163025,-3.4312975301498767,10.373262723286947
31,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+2,16.534440491066306,2.295490908932376,-9.434092769354962,14.729399998982748
32,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+3,21.312212362075133,1.5034560592086226,-4.6089783886743065,16.913880666097004
33,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+4,22.22883410576486,1.1236112142346568,-4.416674289055464,18.165047963460285
34,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+5,20.390163554316313,0.9058412551879883,-3.4034468113514844,18.116825103759766
35,data_FE_FS_LSTM_DNN_optim,1,DA4,Large+Mature_+6,17.163522499777415,0.586170425415039,-2.351805994188735,12.211883862813314
36,data_FE_FS_LSTM_DNN_optim,1,SP23,Tiny+Small_+1,16.052562728113507,0.3392675827960579,-0.6790319864327028,13.853426297505697
37,data_FE_FS_LSTM_DNN_optim,1,SP23,Tiny+Small_+2,23.919799033992973,0.38380633289790994,-0.1485888746867785,19.893961588541668
