,Model,Iter_n,FarmID,Target,rmse,wmape,r2,mae
0,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+1,29.256619017056,0.7390687680357441,0.3110452258836055,25.990585009257
1,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+2,29.317243561896113,0.6510338174953382,0.18311347688813018,26.3668696085612
2,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+3,30.364052233644184,0.6186553955078125,0.07615740003175853,25.519535064697266
3,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+4,38.847746375264684,0.7637002548368851,-0.6151530325376791,32.139052391052246
4,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+5,40.869311570777846,0.940637347767654,-0.43223186494129573,32.29521560668945
5,data_raw_LSTM_no_optim,1,DA4,Tiny+Small_+6,27.00489562712284,1.1196669113537496,-0.3610616393770927,22.579949378967285
6,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+1,17.961368832526226,1.1640996579770688,-2.9838736753861945,13.096121152242025
7,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+2,16.88879286003264,0.8593885677376973,-2.1267745656782044,13.89344851175944
8,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+3,14.53545021430609,0.5939605871836344,-1.237733234943382,11.87921174367269
9,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+4,10.038137226952303,0.4181459197998047,-0.14649531085225176,8.711373329162598
10,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+5,10.696574999508588,0.4505769047871172,-0.27631940566241786,9.349470774332682
11,data_raw_LSTM_no_optim,1,DA4,Large+Mature_+6,14.386593602600483,0.6018940569406532,-1.3087974955488,12.489301681518555
12,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+1,73.20654655832477,0.627164443506336,-0.9267488692425294,48.187134742736816
13,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+2,86.87618007284333,0.751708679055539,-1.5972770487966845,66.5262180964152
14,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+3,96.95321359828871,0.8886314025823621,-2.577289976037826,81.75408903757732
15,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+4,90.82674472219068,0.8593154367410911,-1.6010887756260486,75.90619691212972
16,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+5,86.79607062983632,0.8793130446288545,-0.8078128487139267,69.1726261774699
17,data_raw_LSTM_no_optim,1,SP23,Tiny+Small_+6,85.79777000461328,0.9926060030293433,-0.5108171742836813,62.61689535776774
18,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+1,20.52904414750551,0.5480375689660718,-1.2814886511230505,15.25371233622233
19,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+2,30.213831945762973,0.5877385434078679,-1.0947857836587929,21.403478622436523
20,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+3,48.823892612157785,0.8620092090807463,-2.4192290076072416,40.94543743133545
21,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+4,48.561118010664494,0.8075635890768031,-2.8839124607944275,39.97439765930176
22,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+5,51.76267034112685,0.9188523902158185,-2.675235155709709,43.72205956776937
23,data_raw_LSTM_no_optim,1,SP23,Large+Mature_+6,51.81029995249002,0.9537494888019918,-1.9309996518656827,42.44185225168864
24,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+1,8.980924353971767,0.36583229945256157,0.5370452676875836,7.926366488138835
25,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+2,10.764493670778831,0.43938052560400775,0.34585609791805694,9.30022112528483
26,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+3,14.204170475129347,0.558287174470963,-0.19698492417852775,11.537934939066568
27,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+4,14.301826243495679,0.7891382897037199,-1.1399361872621632,11.44250520070394
28,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+5,21.706896780688727,1.6807178728508227,-5.172786478351198,18.48789660135905
29,data_raw_LSTM_no_optim,1,GA20,Tiny+Small_+6,28.318685007995576,2.1395478657313753,-10.366191000375848,24.961391766866047
30,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+1,11.606963827102508,0.4304450641978871,-0.10603829742576498,10.258940696716309
31,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+2,11.470138110730838,0.3713980175199963,-0.26200545111980844,9.099251429239908
32,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+3,12.629195322353011,0.454022216796875,-0.1567036022653412,10.593851725260416
33,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+4,14.171484675242128,0.4642248922778714,-0.2613250531092828,9.59398110707601
34,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+5,14.263214103791967,0.8318096372816298,-0.6495076478698114,12.477144559224447
35,data_raw_LSTM_no_optim,1,GA20,Large+Mature_+6,10.02312298939406,0.9015418230477026,-2.408734967557692,8.865161259969076
36,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+1,41.07574168649577,0.6737730350134508,0.3032269626668104,29.75830904642741
37,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+2,350.17731768628556,0.8453611981002311,-0.04432158787907303,168.64955902099612
38,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+3,429.4183646081362,0.8513078996551907,-0.3474069877117283,264.4729874928792
39,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+4,424.3344585061854,0.861395041576293,-0.30748274994368363,266.3146336873372
40,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+5,426.3778937649472,0.9063240910624409,-0.2889044313525544,274.91830762227374
41,data_raw_LSTM_no_optim,1,GA45,Tiny+Small_+6,436.967289563695,0.9089690593626378,-0.3708313481104317,278.5422061284383
42,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+1,18.088605293995982,0.9176113302057439,-1.9957057714525086,16.822874387105305
43,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+2,16.167815912064622,0.6112696471037689,-1.573239750940869,13.753567059834799
44,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+3,46.2019254207699,0.6791358381615089,0.34663998526480166,32.03257369995117
45,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+4,94.0216044457993,0.6780579754125292,0.18247030826118316,60.46016947428385
46,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+5,123.04177771924043,0.7286923014322917,-0.2119826331038297,91.08653767903645
47,data_raw_LSTM_no_optim,1,GA45,Large+Mature_+6,142.47428332563243,0.7618849959234344,-0.8512972391316147,119.67943477630615
48,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+1,58.70113767357063,4.670736505079639,-161.06107297690733,50.21041742960612
49,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+2,35.03709487295991,1.879767624714413,-56.7353564790967,25.282874552408856
50,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+3,13.536018943072534,0.6691682380542421,-7.617227928381821,10.80706704457601
51,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+4,8.923867812421589,0.36349276164060773,-2.745345878122238,6.851838556925455
52,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+5,6.378852865578329,0.22995409039868367,-0.9136867198446497,4.955510648091633
53,data_raw_LSTM_no_optim,1,SP22,Tiny+Small_+6,6.573485554508254,0.2467213135814339,-1.0322498452829487,5.982991854349772
54,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+1,20.29424149282895,0.5970259424628016,-0.5007742900357173,17.463008817036947
55,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+2,27.013484624603826,0.6136930789710826,-1.6590772417789914,23.903345425923664
56,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+3,39.22442902776651,0.7069016692163846,-4.606385980186602,34.39076620737711
57,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+4,43.30425464440258,0.6460343518620798,-5.83330599689876,37.69610443115234
58,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+5,45.00042918270472,0.5747697257014603,-6.379094034444673,39.11307983398438
59,data_raw_LSTM_no_optim,1,SP22,Large+Mature_+6,65.99455088783624,0.8295561411245331,-14.870327486645463,64.49798997243245
60,data_raw_LSTM_no_optim,1,DA5,Tiny+Small_+1,22.58782728451332,1.7743543830898165,-7.411016779237624,21.218321164449055
61,data_raw_LSTM_no_optim,1,DA5,Tiny+Small_+2,20.25740457533334,1.252206283103264,-3.0762899051784176,19.643986066182453
62,data_raw_LSTM_no_optim,1,DA5,Tiny+Small_+3,11.958825133549407,0.5032474536250755,-0.4206087680974768,10.85127321879069
