,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_raw_LSTM_no_optim,1,1.0495232343673706,1.024462342262268,0.7134835720062256,0.9767979383468628,0.9883308410644531,0.689556896686554
1,data_raw_LSTM_no_optim,1,0.9708927273750305,0.9853388667106628,0.6831457018852234,0.940087080001831,0.969580888748169,0.6732959151268005
2,data_raw_LSTM_no_optim,1,0.9136878848075867,0.9558702111244202,0.6579058170318604,0.9132183790206909,0.9556246399879456,0.6630537509918213
3,data_raw_LSTM_no_optim,1,0.8630099296569824,0.9289832711219788,0.6344948410987854,0.8919514417648315,0.944431722164154,0.6549280881881714
4,data_raw_LSTM_no_optim,1,0.8190171122550964,0.9049956202507019,0.6168375015258789,0.878898024559021,0.9374956488609314,0.644041121006012
5,data_raw_LSTM_no_optim,1,0.7806728482246399,0.8835569024085999,0.6006515622138977,0.8699844479560852,0.9327296614646912,0.6415629982948303
6,data_raw_LSTM_no_optim,1,0.7433416843414307,0.8621726036071777,0.5814432501792908,0.8686132431030273,0.9319942593574524,0.6467891335487366
7,data_raw_LSTM_no_optim,1,0.7115597724914551,0.8435400724411011,0.5690464377403259,0.8676707744598389,0.9314883947372437,0.649742603302002
8,data_raw_LSTM_no_optim,1,0.6818916201591492,0.8257671594619751,0.555823802947998,0.8657174706459045,0.930439293384552,0.6489431262016296
9,data_raw_LSTM_no_optim,1,0.654231607913971,0.8088457584381104,0.5438210368156433,0.8631122708320618,0.9290383458137512,0.6438453793525696
10,data_raw_LSTM_no_optim,1,0.6309080719947815,0.7942972779273987,0.5328935384750366,0.8682923913002014,0.9318221807479858,0.6485579609870911
11,data_raw_LSTM_no_optim,1,0.6084371209144592,0.7800237536430359,0.5231066942214966,0.863043487071991,0.9290012717247009,0.6416680812835693
12,data_raw_LSTM_no_optim,1,0.589005708694458,0.7674671411514282,0.512428343296051,0.8690060973167419,0.932205080986023,0.6510183215141296
13,data_raw_LSTM_no_optim,1,0.5711609125137329,0.7557517886161804,0.5060788989067078,0.8691436648368835,0.9322787523269653,0.6453040838241577
14,data_raw_LSTM_no_optim,1,0.5543013215065002,0.7445140480995178,0.4967476725578308,0.8790392875671387,0.9375710487365723,0.6536194086074829
15,data_raw_LSTM_no_optim,1,0.5397707223892212,0.7346908450126648,0.490476131439209,0.8791695237159729,0.937640368938446,0.6560560464859009
16,data_raw_LSTM_no_optim,1,0.5231480598449707,0.7232897281646729,0.48268863558769226,0.8830835819244385,0.9397251605987549,0.6561993360519409
0,data_raw_LSTM_no_optim,2,1.0879943370819092,1.0430697202682495,0.6928656697273254,1.4072376489639282,1.1862704753875732,0.7120254635810852
1,data_raw_LSTM_no_optim,2,0.9930785298347473,0.996533215045929,0.6531725525856018,1.355901837348938,1.1644319295883179,0.6999368071556091
2,data_raw_LSTM_no_optim,2,0.9197478294372559,0.9590347409248352,0.6280177235603333,1.32669198513031,1.1518211364746094,0.7012935876846313
3,data_raw_LSTM_no_optim,2,0.8646272420883179,0.9298533797264099,0.6082304120063782,1.3057407140731812,1.1426900625228882,0.6985920071601868
4,data_raw_LSTM_no_optim,2,0.8197256326675415,0.9053872227668762,0.5923343896865845,1.2892411947250366,1.1354478597640991,0.6908360123634338
5,data_raw_LSTM_no_optim,2,0.7801344394683838,0.8832523226737976,0.57731693983078,1.2838736772537231,1.1330814361572266,0.6946216821670532
6,data_raw_LSTM_no_optim,2,0.7460722923278809,0.8637546896934509,0.5654197335243225,1.2735496759414673,1.1285165548324585,0.675830602645874
7,data_raw_LSTM_no_optim,2,0.7159275412559509,0.846125066280365,0.5518432259559631,1.284469723701477,1.1333445310592651,0.6886268854141235
8,data_raw_LSTM_no_optim,2,0.6905649304389954,0.8310022950172424,0.5436690449714661,1.280680775642395,1.131671667098999,0.6789768934249878
9,data_raw_LSTM_no_optim,2,0.6683169007301331,0.8175065517425537,0.5338836312294006,1.301067590713501,1.14064359664917,0.6743698716163635
10,data_raw_LSTM_no_optim,2,0.6483120918273926,0.8051782846450806,0.5256807208061218,1.3120540380477905,1.1454492807388306,0.6736413240432739
11,data_raw_LSTM_no_optim,2,0.6324298977851868,0.795254647731781,0.5185427069664001,1.3162976503372192,1.1473002433776855,0.6759740114212036
0,data_raw_LSTM_no_optim,3,1.0928516387939453,1.0453953742980957,0.6791563630104065,0.9115239977836609,0.9547376036643982,0.6459462642669678
1,data_raw_LSTM_no_optim,3,0.9653267860412598,0.9825103282928467,0.6342961192131042,0.8800860643386841,0.9381288886070251,0.6334874033927917
2,data_raw_LSTM_no_optim,3,0.8977459073066711,0.9474947452545166,0.6077800393104553,0.866084635257721,0.9306365251541138,0.6262702941894531
3,data_raw_LSTM_no_optim,3,0.8453023433685303,0.9194031953811646,0.5879207253456116,0.8561883568763733,0.9253044724464417,0.6171442866325378
4,data_raw_LSTM_no_optim,3,0.7975943088531494,0.893081545829773,0.5684504508972168,0.8498036861419678,0.9218478798866272,0.6169757843017578
5,data_raw_LSTM_no_optim,3,0.7583718299865723,0.8708454370498657,0.5535956621170044,0.8494555950164795,0.9216590523719788,0.6039719581604004
6,data_raw_LSTM_no_optim,3,0.7260390520095825,0.8520792722702026,0.540004312992096,0.8537386655807495,0.9239797592163086,0.6254590153694153
7,data_raw_LSTM_no_optim,3,0.7013724446296692,0.8374798893928528,0.530931293964386,0.8633954524993896,0.9291908740997314,0.6207084059715271
