,Model,Iter_n,FarmID,Target,rmse,wmape,r2,mae
0,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+1,47.77153320509637,0.39773807,0.5918617554879524,25.81983
1,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+2,64.41478215562209,0.45781767,0.42846567170541305,41.623257
2,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+3,73.79189752693043,0.4724146,0.1697398547176021,52.79233
3,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+4,80.20194238607941,0.57766473,-0.005730442226682841,65.03542
4,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+5,97.70677692879087,0.75325257,-0.32456964163409285,81.35128
5,data_raw_CNN_DNN_optim,1,AG10,Tiny+Small_+6,95.89588368544554,0.8267562,-0.08060910262762744,81.77997
6,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+1,20.280326081613246,0.35388377,-0.43030331852002024,17.753168
7,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+2,22.104412953559397,0.3839304,-0.6942170223716284,19.292501
8,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+3,22.93760776754316,0.33118203,-0.3925026033080652,17.387056
9,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+4,24.202753033374762,0.24748261,0.6489689821988055,16.045122
10,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+5,23.749220022142964,0.23681806,0.6837006267938429,17.425863
11,data_raw_CNN_DNN_optim,1,AG10,Large+Mature_+6,32.177366806037945,0.2846207,0.27007168035820994,22.390162
12,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+1,59.42297609418957,0.574183,0.2104358223399252,29.618273
13,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+2,80.87590561703158,0.6998898,-0.07615581440219987,52.55006
14,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+3,93.15205668187096,0.7343287,-0.5253282289676173,70.31197
15,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+4,98.52827659642941,0.7192838,-1.4717341613521127,80.61973
16,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+5,98.37157514686344,0.75073296,-1.0916012611939525,81.45453
17,data_raw_CNN_DNN_optim,1,AG11,Tiny+Small_+6,95.37271151415639,0.7764748,-0.6143221796835643,79.26513
18,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+1,7.553893433174435,0.32270843,-0.4415488578489697,5.0019813
19,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+2,6.724869748807611,0.32419577,0.38540599486900695,5.673427
20,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+3,6.289134680292311,0.22207518,0.7721369863345693,4.7746167
21,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+4,15.751596036908797,0.39177933,0.4890417969153451,11.55749
22,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+5,20.0698677390872,0.41244176,0.28903769149280545,15.810267
23,data_raw_CNN_DNN_optim,1,AG11,Large+Mature_+6,21.69450647809544,0.40278646,-0.48366541889763615,18.393915
24,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+1,21.735916664410258,0.5082017,0.619724451207753,17.871761
25,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+2,25.244804829874155,0.4978473,0.3942972846615215,20.162815
26,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+3,26.680111865219473,0.57461375,0.28673022389075975,23.702818
27,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+4,33.52158855743657,0.67922443,-0.20262774857057986,28.584028
28,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+5,37.20657992672466,0.9604314,-0.18702033956807762,32.97481
29,data_raw_CNN_DNN_optim,1,DA4,Tiny+Small_+6,35.03572744022343,1.4270202,-1.2909472047577157,28.778242
30,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+1,6.902731711295536,0.5655115,0.41160540891463304,6.3620057
31,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+2,7.290452111226298,0.38375163,0.4173493199002556,6.203985
32,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+3,15.915913402581598,0.549478,-1.6829617994082047,10.98956
33,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+4,16.18672231330503,0.58298385,-1.9811501798935591,12.145497
34,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+5,21.271607666667073,0.79388267,-4.047433096322207,16.473066
35,data_raw_CNN_DNN_optim,1,DA4,Large+Mature_+6,22.97579345661293,0.9014483,-4.888585059685948,18.705055
36,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+1,58.46497515874355,0.57303417,-0.22890074752739453,44.028126
37,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+2,76.66384873670901,0.65851325,-1.0225443572123596,58.278423
38,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+3,79.29026296324946,0.65649307,-1.3925964237955055,60.397366
39,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+4,77.71274667706547,0.739387,-0.9041982787603988,65.312515
40,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+5,77.39437421516017,0.75747603,-0.4373818906687814,59.588116
41,data_raw_CNN_DNN_optim,1,SP23,Tiny+Small_+6,73.50191656195946,0.85157126,-0.10881027374291175,53.719955
42,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+1,7.760684370164177,0.20090953,0.6739524263490062,5.591982
43,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+2,19.562647419821932,0.4035178,0.121820443355943,14.694774
44,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+3,29.16833781949777,0.47798035,-0.22035665710788988,22.704065
45,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+4,36.905686053587154,0.59676725,-1.243255087380028,29.539978
46,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+5,33.77435825283176,0.58458436,-0.564681857609185,27.816473
47,data_raw_CNN_DNN_optim,1,SP23,Large+Mature_+6,32.917143407017036,0.6166111,-0.18311743052954887,27.439196
48,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+1,26.249897693253015,1.1226249,-2.9550469421356054,24.32354
49,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+2,36.57445551062158,1.4936559,-6.551648484140264,31.615717
50,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+3,39.22415145821752,1.4808043,-8.127755862532762,30.603289
51,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+4,38.78694842552147,2.2371578,-14.739430893363927,32.438786
52,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+5,32.5826023601937,2.4576716,-12.907761941033053,27.034388
53,data_raw_CNN_DNN_optim,1,GA20,Tiny+Small_+6,22.40337937612768,1.8749771,-6.113703602937142,21.874735
54,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+1,5.837801103361788,0.19896308,0.7202104034891474,4.741954
55,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+2,7.52097312677566,0.269174,0.45740961613070164,6.5947633
56,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+3,14.450827520098114,0.608027,-0.5144543610724268,14.187297
57,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+4,23.531623503011858,1.0653293,-2.477764555061345,22.016806
58,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+5,36.04564909055426,2.080509,-9.53477530283223,31.207634
59,data_raw_CNN_DNN_optim,1,GA20,Large+Mature_+6,35.316734397670814,3.2756848,-41.32024468937785,32.21091
60,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+1,39.62805587585644,0.6590028,0.35147597612887527,29.105957
61,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+2,344.7022832278603,0.86357504,-0.011920933473568818,172.28322
62,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+3,407.9720425470353,0.822137,-0.2161813866876372,255.41057
63,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+4,413.0978432829201,0.8734045,-0.23915376444251435,270.02756
64,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+5,424.5980636142845,0.93072,-0.2781665368731814,282.3184
65,data_raw_CNN_DNN_optim,1,GA45,Tiny+Small_+6,420.12247098316465,0.8810906,-0.2671790198176951,269.99918
66,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+1,13.244821364169091,0.60462314,-0.6061317734865843,11.084758
67,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+2,14.753742325174866,0.5631112,-1.1428013239071153,12.670002
68,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+3,49.699097015344506,0.72409487,0.24398672894227058,34.15314
69,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+4,90.32457477671151,0.7059844,0.24549856153202343,62.950275
70,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+5,98.18612745698854,0.6218024,0.22822364032437126,77.7253
71,data_raw_CNN_DNN_optim,1,GA45,Large+Mature_+6,117.46236099278781,0.6468563,-0.2583476453320823,101.610344
72,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+1,7.416123388158967,0.5391994,-1.586661010261631,5.7963943
73,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+2,6.10135305438378,0.3293561,-0.7508061434394333,4.42984
74,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+3,5.030086216879703,0.29128194,-0.1899714831175665,4.704203
75,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+4,6.919562166508216,0.29451796,-1.2518677918297931,5.551664
76,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+5,9.248259097023807,0.29737747,-3.022588633639571,6.4084854
77,data_raw_CNN_DNN_optim,1,SP22,Tiny+Small_+6,7.225381818667932,0.16690172,-1.4553151131998368,4.047367
78,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+1,15.668013548614589,0.42633235,0.10546433523971488,12.470222
79,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+2,26.732671811614715,0.6033028,-1.604081036982027,23.498644
80,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+3,36.5619674774254,0.70796657,-3.8711201351792974,34.442574
81,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+4,44.94614290146319,0.73530763,-6.361300318250535,42.9052
82,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+5,52.771109890379414,0.75408095,-9.147572283725935,51.315205
83,data_raw_CNN_DNN_optim,1,SP22,Large+Mature_+6,60.65563216133045,0.7652877,-12.406395701180042,59.501118
84,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+1,9.852750411627614,0.7077116,-0.6003483528957767,8.463052
85,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+2,12.157795707280203,0.56638074,-0.46827398316205704,8.885098
86,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+3,10.68257322022502,0.37524158,-0.1335723053617841,8.091146
87,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+4,13.140957096725062,0.40770426,-0.7153451391669323,11.186386
88,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+5,18.698128934060907,0.44024554,-2.4729126094051854,14.66568
89,data_raw_CNN_DNN_optim,1,DA5,Tiny+Small_+6,32.708731005411614,0.604748,-10.91032068935232,20.385048
90,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+1,24.616555252115774,0.50378954,-2.588008581581694,23.846039
91,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+2,24.706902482371955,0.5837485,-12.080666498547485,23.34994
92,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+3,23.612731654584277,0.6221966,-10.947740597913599,22.399078
93,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+4,19.594638542701947,0.5646583,-7.227498723370376,18.069065
94,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+5,14.032630495667222,0.4633424,-3.2196020605037274,12.973587
95,data_raw_CNN_DNN_optim,1,DA5,Large+Mature_+6,10.75072210681083,0.31104904,0.14737513622766996,9.538837
96,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+1,11.672114235751032,0.6734831,-5.017886860766878,9.484887
97,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+2,12.251994068011056,0.65975773,-5.805523454239861,11.133412
98,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+3,10.545331556625431,0.5127496,-4.0415996052992025,10.062713
99,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+4,7.870317308168077,0.28935578,-1.8082273494535803,6.474336
100,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+5,7.474926298154504,0.23423386,-1.533154361480773,5.8851256
101,data_raw_CNN_DNN_optim,1,DA2,Tiny+Small_+6,11.002984422361529,0.3371868,-4.347685981917696,9.413132
102,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+1,6.1105141126542915,0.21912082,-28.87070746322473,5.4232407
103,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+2,4.586180594400749,0.17762177,-11.82014631241087,4.2851257
104,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+3,3.7442635211067508,0.13648413,-7.5452246502278335,3.190317
105,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+4,5.483973822633465,0.23067445,-17.330800083705356,5.21901
106,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+5,8.340417775180736,0.33843192,-41.40004272460938,7.4031997
107,data_raw_CNN_DNN_optim,1,DA2,Large+Mature_+6,9.574292858495314,0.32904348,-1.365602625026669,7.979305
108,data_raw_CNN_DNN_optim,1,SP36,Tiny+Small_+1,19.870039794759155,2.6742256,-17.10632782570466,18.273878
109,data_raw_CNN_DNN_optim,1,SP36,Tiny+Small_+2,25.72851021324338,2.3452528,-24.21738554728689,22.279905
110,data_raw_CNN_DNN_optim,1,SP36,Tiny+Small_+3,28.016488806050113,1.8370775,-28.901855685869386,22.96347
111,data_raw_CNN_DNN_optim,1,SP36,Tiny+Small_+4,23.021728866442675,1.2939143,-19.190477267702935,20.055674
112,data_raw_CNN_DNN_optim,1,SP36,Tiny+Small_+5,23.392617180944477,1.2306962,-19.846267202739373,22.767881
