,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_raw_CNN_DNN_optim,1,1.0601437091827393,1.029632806777954,0.7162341475486755,0.9878593683242798,0.9939111471176147,0.6911089420318604
1,data_raw_CNN_DNN_optim,1,1.0229496955871582,1.0114097595214844,0.698482871055603,0.950364351272583,0.9748662114143372,0.6687143445014954
2,data_raw_CNN_DNN_optim,1,0.981517493724823,0.9907156229019165,0.6746023297309875,0.8843458294868469,0.9403967261314392,0.6373266577720642
3,data_raw_CNN_DNN_optim,1,0.9271814227104187,0.9629026651382446,0.6478526592254639,0.8294700980186462,0.9107524752616882,0.6146377921104431
4,data_raw_CNN_DNN_optim,1,0.8857800960540771,0.9411587715148926,0.6363052725791931,0.7862001061439514,0.8866792321205139,0.6050341129302979
5,data_raw_CNN_DNN_optim,1,0.8531904220581055,0.9236831665039062,0.6183021068572998,0.755915105342865,0.8694338202476501,0.5927538871765137
6,data_raw_CNN_DNN_optim,1,0.8294898867607117,0.9107634425163269,0.6106265187263489,0.7422565817832947,0.8615431785583496,0.5869305729866028
7,data_raw_CNN_DNN_optim,1,0.805162787437439,0.8973086476325989,0.5982622504234314,0.7288520932197571,0.8537283539772034,0.5757332444190979
8,data_raw_CNN_DNN_optim,1,0.7899281978607178,0.8887791633605957,0.5918579697608948,0.7187938094139099,0.847817063331604,0.573261022567749
9,data_raw_CNN_DNN_optim,1,0.7738723754882812,0.8797001838684082,0.5858855247497559,0.7167523503303528,0.8466123342514038,0.5661783218383789
10,data_raw_CNN_DNN_optim,1,0.7537727952003479,0.868200957775116,0.5818849802017212,0.7062937617301941,0.8404128551483154,0.5615872144699097
11,data_raw_CNN_DNN_optim,1,0.7360719442367554,0.8579463362693787,0.5719413161277771,0.6983528137207031,0.835675060749054,0.5603156089782715
12,data_raw_CNN_DNN_optim,1,0.7260629534721375,0.8520932197570801,0.5651904344558716,0.6898805499076843,0.8305904865264893,0.5663289427757263
13,data_raw_CNN_DNN_optim,1,0.7125381231307983,0.844119668006897,0.5597103834152222,0.6936219334602356,0.8328396677970886,0.5768290162086487
14,data_raw_CNN_DNN_optim,1,0.700400173664093,0.8368992209434509,0.5545432567596436,0.6859129667282104,0.8281986713409424,0.5564005970954895
15,data_raw_CNN_DNN_optim,1,0.6737465858459473,0.820820689201355,0.5410507321357727,0.686069130897522,0.828292965888977,0.552035391330719
16,data_raw_CNN_DNN_optim,1,0.6686148643493652,0.8176887631416321,0.5387029647827148,0.6790918111801147,0.8240702152252197,0.5623475313186646
17,data_raw_CNN_DNN_optim,1,0.6535501480102539,0.8084245324134827,0.5333508253097534,0.6724264621734619,0.820016086101532,0.55308997631073
18,data_raw_CNN_DNN_optim,1,0.6333646774291992,0.795842170715332,0.5265674591064453,0.672028124332428,0.8197731971740723,0.5504919290542603
19,data_raw_CNN_DNN_optim,1,0.6052945852279663,0.7780067324638367,0.5162020325660706,0.6713110208511353,0.8193356990814209,0.5628343820571899
20,data_raw_CNN_DNN_optim,1,0.6148582100868225,0.7841289639472961,0.5179716348648071,0.6786163449287415,0.8237817287445068,0.5822132229804993
21,data_raw_CNN_DNN_optim,1,0.60579514503479,0.7783284783363342,0.5201613903045654,0.6641134023666382,0.8149315118789673,0.5478777885437012
22,data_raw_CNN_DNN_optim,1,0.5896664261817932,0.767897367477417,0.5068960785865784,0.6654722094535828,0.8157647848129272,0.554904580116272
23,data_raw_CNN_DNN_optim,1,0.5730816125869751,0.7570215463638306,0.5015954375267029,0.6672271490097046,0.8168397545814514,0.5570354461669922
24,data_raw_CNN_DNN_optim,1,0.5744116902351379,0.7578995823860168,0.5017974376678467,0.6598984003067017,0.8123413324356079,0.5605846643447876
25,data_raw_CNN_DNN_optim,1,0.5491017699241638,0.7410140037536621,0.4905424118041992,0.6514583230018616,0.8071295619010925,0.5514809489250183
26,data_raw_CNN_DNN_optim,1,0.5430995225906372,0.7369528412818909,0.49159494042396545,0.655188262462616,0.8094369769096375,0.5501638054847717
27,data_raw_CNN_DNN_optim,1,0.5471290946006775,0.7396817803382874,0.4907260239124298,0.6549370884895325,0.8092818856239319,0.5512942671775818
28,data_raw_CNN_DNN_optim,1,0.5356603264808655,0.7318881750106812,0.48448002338409424,0.6556587219238281,0.8097276091575623,0.5578455924987793
29,data_raw_CNN_DNN_optim,1,0.5168700218200684,0.7189368009567261,0.4786917269229889,0.6535695791244507,0.8084365129470825,0.5518909096717834
30,data_raw_CNN_DNN_optim,1,0.5211535692214966,0.7219096422195435,0.4786375164985657,0.6578963994979858,0.8111081123352051,0.5588868260383606
0,data_raw_CNN_DNN_optim,2,1.104532241821289,1.0509670972824097,0.704637885093689,1.4287633895874023,1.1953089237213135,0.7255405783653259
1,data_raw_CNN_DNN_optim,2,1.049684762954712,1.0245413780212402,0.6777907609939575,1.3246073722839355,1.1509158611297607,0.6888259649276733
2,data_raw_CNN_DNN_optim,2,0.9660900831222534,0.9828988313674927,0.6469628214836121,1.182584524154663,1.087467074394226,0.6404294371604919
3,data_raw_CNN_DNN_optim,2,0.9055772423744202,0.9516183137893677,0.6207541823387146,1.1157605648040771,1.05629563331604,0.6258507966995239
4,data_raw_CNN_DNN_optim,2,0.8657971024513245,0.9304823279380798,0.6061000823974609,1.094496488571167,1.0461817979812622,0.6070350408554077
5,data_raw_CNN_DNN_optim,2,0.834896445274353,0.9137265682220459,0.5939487814903259,1.0719218254089355,1.0353366136550903,0.5981892347335815
