,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_raw_LSTM_DNN_no_optim,1,1.0427731275558472,1.0211626291275024,0.7021636366844177,0.984561026096344,0.992250382900238,0.6743627786636353
1,data_raw_LSTM_DNN_no_optim,1,1.0104581117630005,1.0052154064178467,0.673247218132019,0.978376567363739,0.9891291856765747,0.6486558318138123
2,data_raw_LSTM_DNN_no_optim,1,0.9787033796310425,0.9892942905426025,0.6443151831626892,0.9579444527626038,0.9787463545799255,0.6453743577003479
3,data_raw_LSTM_DNN_no_optim,1,0.9524515271186829,0.9759361743927002,0.6288781762123108,0.9494041800498962,0.9743738174438477,0.6365827918052673
4,data_raw_LSTM_DNN_no_optim,1,0.9234593510627747,0.9609680771827698,0.6149212718009949,0.9419488310813904,0.970540463924408,0.6355441212654114
5,data_raw_LSTM_DNN_no_optim,1,0.8777557611465454,0.9368862509727478,0.6013559103012085,0.9266781210899353,0.9626410007476807,0.6404606103897095
6,data_raw_LSTM_DNN_no_optim,1,0.8067365288734436,0.8981851935386658,0.5814552307128906,0.9187300205230713,0.9585041999816895,0.6460257172584534
7,data_raw_LSTM_DNN_no_optim,1,0.7445864081382751,0.8628941178321838,0.5667692422866821,0.9046597480773926,0.9511359333992004,0.653942346572876
8,data_raw_LSTM_DNN_no_optim,1,0.6971273422241211,0.8349414467811584,0.5516183972358704,0.9021012783050537,0.9497901201248169,0.6517340540885925
9,data_raw_LSTM_DNN_no_optim,1,0.6579625010490417,0.8111489415168762,0.5399395823478699,0.8981576561927795,0.9477118849754333,0.6451388597488403
10,data_raw_LSTM_DNN_no_optim,1,0.6303858160972595,0.7939683794975281,0.5277944207191467,0.9010066390037537,0.9492137432098389,0.6566709876060486
11,data_raw_LSTM_DNN_no_optim,1,0.6083483695983887,0.7799668908119202,0.5225684642791748,0.8916704058647156,0.9442830085754395,0.6470515727996826
12,data_raw_LSTM_DNN_no_optim,1,0.5867931246757507,0.7660241723060608,0.5150719881057739,0.9050443172454834,0.9513381123542786,0.6493830680847168
13,data_raw_LSTM_DNN_no_optim,1,0.5681912899017334,0.7537846565246582,0.5071278810501099,0.9113497138023376,0.9546464085578918,0.6466984152793884
14,data_raw_LSTM_DNN_no_optim,1,0.55331951379776,0.7438545227050781,0.500333845615387,0.9157595634460449,0.9569533467292786,0.6501197814941406
15,data_raw_LSTM_DNN_no_optim,1,0.5367748737335205,0.732649028301239,0.4971207082271576,0.922755777835846,0.9606016874313354,0.654381513595581
16,data_raw_LSTM_DNN_no_optim,1,0.5229650735855103,0.7231631278991699,0.49080392718315125,0.9300478100776672,0.9643898010253906,0.65082848072052
0,data_raw_LSTM_DNN_no_optim,2,1.099833607673645,1.0487291812896729,0.7056804299354553,1.4419596195220947,1.20081627368927,0.740566611289978
1,data_raw_LSTM_DNN_no_optim,2,1.0088452100753784,1.0044127702713013,0.6723598837852478,1.369646668434143,1.1703191995620728,0.7123940587043762
2,data_raw_LSTM_DNN_no_optim,2,0.9028918147087097,0.9502061605453491,0.6328698992729187,1.3774899244308472,1.173665165901184,0.6910383105278015
3,data_raw_LSTM_DNN_no_optim,2,0.8399686217308044,0.9164981245994568,0.6054945588111877,1.3971388339996338,1.1820063591003418,0.6894711852073669
4,data_raw_LSTM_DNN_no_optim,2,0.7898685336112976,0.8887455463409424,0.5844164490699768,1.3919909000396729,1.1798268556594849,0.7012566924095154
5,data_raw_LSTM_DNN_no_optim,2,0.7541640400886536,0.8684263229370117,0.5711196064949036,1.4276840686798096,1.1948572397232056,0.7086156010627747
6,data_raw_LSTM_DNN_no_optim,2,0.725315511226654,0.851654589176178,0.5605487823486328,1.427933931350708,1.1949617862701416,0.6939763426780701
0,data_raw_LSTM_DNN_no_optim,3,1.142822027206421,1.0690282583236694,0.706977367401123,0.9577761888504028,0.9786603450775146,0.6826422214508057
1,data_raw_LSTM_DNN_no_optim,3,1.0049070119857788,1.002450704574585,0.6579651832580566,0.8828772902488708,0.9396154880523682,0.6351106762886047
2,data_raw_LSTM_DNN_no_optim,3,0.8990459442138672,0.9481803178787231,0.614031970500946,0.8623043894767761,0.9286034107208252,0.6162029504776001
3,data_raw_LSTM_DNN_no_optim,3,0.8422313928604126,0.917731523513794,0.5938031673431396,0.8301875591278076,0.9111462831497192,0.6049934029579163
4,data_raw_LSTM_DNN_no_optim,3,0.7983213067054749,0.8934881091117859,0.5757273435592651,0.8193084001541138,0.9051565527915955,0.5908327698707581
5,data_raw_LSTM_DNN_no_optim,3,0.7574917674064636,0.87034010887146,0.5589471459388733,0.8227169513702393,0.9070373177528381,0.5847194194793701
6,data_raw_LSTM_DNN_no_optim,3,0.7246872782707214,0.8512856364250183,0.5465570092201233,0.7997441291809082,0.894284188747406,0.5960847735404968
7,data_raw_LSTM_DNN_no_optim,3,0.6992734670639038,0.8362257480621338,0.5364051461219788,0.7960410714149475,0.892211377620697,0.5873585939407349
8,data_raw_LSTM_DNN_no_optim,3,0.6769557595252991,0.8227731585502625,0.5280337929725647,0.7945586442947388,0.8913803100585938,0.5786469578742981
9,data_raw_LSTM_DNN_no_optim,3,0.6557590961456299,0.8097894787788391,0.520516037940979,0.812096118927002,0.9011636972427368,0.5876119136810303
10,data_raw_LSTM_DNN_no_optim,3,0.6396548748016357,0.7997843027114868,0.515011727809906,0.8190531730651855,0.9050155878067017,0.5837638974189758
