,Model,Iter_n,FarmID,Target,rmse,wmape,r2,mae
0,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+1,34.02777454900086,3.127098174322219,-3.42787549046895,32.8345308303833
1,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+2,35.3441999724771,1.2748836467140598,-0.0966287639542589,32.29705238342285
2,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+3,39.429812198817665,1.010404252328014,-0.25138763227708916,35.53254954020182
3,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+4,40.274687117205076,0.783734827865789,-0.5416287873170578,31.741260528564453
4,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+5,36.442899315217716,0.710048020488084,-0.3307741833279041,29.289480845133465
5,data_FE_FS_LSTM_no_optim,1,DA4,Tiny+Small_+6,30.340136135382927,0.5487526468711325,0.014816639716728308,23.093340555826824
6,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+1,13.006505115296209,2.178606688976288,-4.491515158983004,11.619235674540201
7,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+2,14.218778806163161,1.6152468594637783,-6.716143277592801,10.364500681559244
8,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+3,18.336452978311307,1.4210970278139468,-3.152000096639937,15.9873415629069
9,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+4,27.6368828757336,1.4651862075648356,-7.372930153207253,23.687177022298176
10,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+5,26.943404343993137,1.0081233978271484,-6.688759445478286,20.16246795654297
11,data_FE_FS_LSTM_no_optim,1,DA4,Large+Mature_+6,34.02222321002654,1.3000060119628907,-12.170170732459944,27.083458582560223
12,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+1,23.403502413424157,0.41368824705785634,-2.5688798747050514,16.8922700881958
13,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+2,29.021406997161453,0.4391413194956887,-0.6907775780636873,22.762158393859863
14,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+3,57.14591071920371,0.47270066102001,-0.174074321446269,36.31916745503744
15,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+4,54.24097973808071,0.42171838189248984,-0.012446061063995595,37.32207679748535
16,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+5,73.65741461850345,0.652295468510061,-1.0647271577884538,60.01118310292562
17,data_FE_FS_LSTM_no_optim,1,SP23,Tiny+Small_+6,90.34613546426398,0.8524931565770563,-1.5736343098354908,75.30356216430664
18,data_FE_FS_LSTM_no_optim,1,SP23,Large+Mature_+1,6.19273046647522,0.270461809837212,-1.3762423110064965,5.319082260131836
19,data_FE_FS_LSTM_no_optim,1,SP23,Large+Mature_+2,6.873271127152417,0.2749501705169678,-1.497366836335527,5.4990034103393555
20,data_FE_FS_LSTM_no_optim,1,SP23,Large+Mature_+3,15.684327890943958,0.32564994674956727,-0.3317192616636291,9.063923517862955
21,data_FE_FS_LSTM_no_optim,1,SP23,Large+Mature_+4,20.804251208248264,0.49541060493521616,0.006810366988518335,18.041202863057453
