,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_FE_FS_CNN_DNN_optim,1,1.0270556211471558,1.0134375095367432,0.711877167224884,0.9922892451286316,0.9961371421813965,0.692735493183136
1,data_FE_FS_CNN_DNN_optim,1,1.0145264863967896,1.007237195968628,0.707106351852417,0.9781456589698792,0.9890124201774597,0.6883164048194885
2,data_FE_FS_CNN_DNN_optim,1,1.0001767873764038,1.0000884532928467,0.7032122015953064,0.9591829180717468,0.9793789386749268,0.6839416027069092
3,data_FE_FS_CNN_DNN_optim,1,0.9849454164505005,0.9924441576004028,0.6990392208099365,0.9357092380523682,0.9673206806182861,0.6770917773246765
4,data_FE_FS_CNN_DNN_optim,1,0.9625558853149414,0.9810992479324341,0.6921350359916687,0.903530478477478,0.950542151927948,0.6684558987617493
5,data_FE_FS_CNN_DNN_optim,1,0.9354947209358215,0.9672097563743591,0.6823110580444336,0.8662937879562378,0.9307490587234497,0.6573113799095154
6,data_FE_FS_CNN_DNN_optim,1,0.9094706177711487,0.9536616802215576,0.6718140840530396,0.8275035619735718,0.9096721410751343,0.6456260681152344
7,data_FE_FS_CNN_DNN_optim,1,0.8762704133987427,0.9360930323600769,0.6596025824546814,0.7904727458953857,0.8890852928161621,0.6363672614097595
8,data_FE_FS_CNN_DNN_optim,1,0.8408458232879639,0.9169764518737793,0.644361674785614,0.756685733795166,0.8698768019676208,0.6228858828544617
9,data_FE_FS_CNN_DNN_optim,1,0.8141337633132935,0.9022936224937439,0.6296521425247192,0.7288461327552795,0.8537248373031616,0.6122230887413025
10,data_FE_FS_CNN_DNN_optim,1,0.776080846786499,0.8809545040130615,0.6131309270858765,0.7047178149223328,0.8394747376441956,0.5992738604545593
11,data_FE_FS_CNN_DNN_optim,1,0.7604040503501892,0.8720114231109619,0.5976558327674866,0.6898678541183472,0.8305827975273132,0.5926060080528259
12,data_FE_FS_CNN_DNN_optim,1,0.7375212907791138,0.8587905168533325,0.5915604829788208,0.6762495636940002,0.8223440051078796,0.5790972113609314
13,data_FE_FS_CNN_DNN_optim,1,0.7156937122344971,0.8459868431091309,0.5778940320014954,0.6696144342422485,0.8182997107505798,0.5784453749656677
14,data_FE_FS_CNN_DNN_optim,1,0.7049472332000732,0.8396113514900208,0.5712548494338989,0.661855161190033,0.8135448694229126,0.5706754922866821
15,data_FE_FS_CNN_DNN_optim,1,0.6860446333885193,0.8282780647277832,0.5641011595726013,0.6582327485084534,0.8113153576850891,0.5672588348388672
16,data_FE_FS_CNN_DNN_optim,1,0.6768876910209656,0.8227316737174988,0.5594881772994995,0.657860279083252,0.8110858798027039,0.5666267275810242
17,data_FE_FS_CNN_DNN_optim,1,0.6724165678024292,0.8200101256370544,0.5548339486122131,0.6536310911178589,0.8084744811058044,0.5597460269927979
18,data_FE_FS_CNN_DNN_optim,1,0.6525065898895264,0.8077788352966309,0.5471054315567017,0.6574144959449768,0.8108110427856445,0.5704373717308044
19,data_FE_FS_CNN_DNN_optim,1,0.6486073136329651,0.8053615689277649,0.5477873086929321,0.6504415273666382,0.8064996004104614,0.5550837516784668
20,data_FE_FS_CNN_DNN_optim,1,0.6414263248443604,0.8008909821510315,0.5414028167724609,0.655148983001709,0.8094127178192139,0.5625900030136108
21,data_FE_FS_CNN_DNN_optim,1,0.632759153842926,0.7954615950584412,0.539595901966095,0.650983452796936,0.806835412979126,0.5573965311050415
22,data_FE_FS_CNN_DNN_optim,1,0.6191802024841309,0.7868800759315491,0.5318151712417603,0.6576436161994934,0.8109522461891174,0.5636036396026611
23,data_FE_FS_CNN_DNN_optim,1,0.6112352609634399,0.7818153500556946,0.5279181003570557,0.6560993790626526,0.8099996447563171,0.5619542598724365
24,data_FE_FS_CNN_DNN_optim,1,0.608291506767273,0.7799305319786072,0.5265898108482361,0.6556199789047241,0.8097036480903625,0.5594077110290527
0,data_FE_FS_CNN_DNN_optim,2,1.0567576885223389,1.0279873609542847,0.7055453658103943,1.5202224254608154,1.2329730987548828,0.7408773899078369
1,data_FE_FS_CNN_DNN_optim,2,1.0382691621780396,1.018955111503601,0.7000910639762878,1.4914190769195557,1.2212367057800293,0.7355325818061829
2,data_FE_FS_CNN_DNN_optim,2,1.0156441926956177,1.0077918767929077,0.6938819289207458,1.4440420866012573,1.2016830444335938,0.7262502312660217
3,data_FE_FS_CNN_DNN_optim,2,0.9717233777046204,0.9857603311538696,0.6822187304496765,1.3598347902297974,1.1661194562911987,0.7103034853935242
4,data_FE_FS_CNN_DNN_optim,2,0.9051344394683838,0.9513856172561646,0.6651788353919983,1.2712607383728027,1.1275019645690918,0.6875199675559998
5,data_FE_FS_CNN_DNN_optim,2,0.8479973077774048,0.9208678007125854,0.6379185318946838,1.214563250541687,1.1020722389221191,0.6598483920097351
6,data_FE_FS_CNN_DNN_optim,2,0.8092512488365173,0.8995838165283203,0.6185520887374878,1.1719869375228882,1.0825834274291992,0.6446804404258728
