,Model,Iter_n,loss,root_mean_squared_error,mean_absolute_error,val_loss,val_root_mean_squared_error,val_mean_absolute_error
0,data_raw_CNN_no_optim,1,1.1586819887161255,1.0765844583511353,0.7485120296478271,1.0671049356460571,1.0328913927078247,0.7166093587875366
1,data_raw_CNN_no_optim,1,1.0986753702163696,1.0483982563018799,0.7289330363273621,1.0414061546325684,1.0203882455825806,0.7097665667533875
2,data_raw_CNN_no_optim,1,1.0812389850616455,1.0393496751785278,0.7249253392219543,1.029786467552185,1.014686107635498,0.7065312266349792
3,data_raw_CNN_no_optim,1,1.0731306076049805,1.0358846187591553,0.7221829891204834,1.0233936309814453,1.0115392208099365,0.7042564153671265
4,data_raw_CNN_no_optim,1,1.0679938793182373,1.0335793495178223,0.7205623984336853,1.0192686319351196,1.0095041990280151,0.7039350271224976
5,data_raw_CNN_no_optim,1,1.0650635957717896,1.0314041376113892,0.7213097214698792,1.0161579847335815,1.007965326309204,0.7040879130363464
6,data_raw_CNN_no_optim,1,1.0618928670883179,1.029990315437317,0.7203252911567688,1.013351559638977,1.0065726041793823,0.7028980851173401
7,data_raw_CNN_no_optim,1,1.061235785484314,1.0303306579589844,0.7203112244606018,1.0114107131958008,1.005604863166809,0.7021580338478088
8,data_raw_CNN_no_optim,1,1.0596849918365479,1.0296101570129395,0.7196071147918701,1.0094034671783447,1.0046131610870361,0.7023643851280212
9,data_raw_CNN_no_optim,1,1.058857798576355,1.0289580821990967,0.7210308909416199,1.0086758136749268,1.0042507648468018,0.7014430165290833
10,data_raw_CNN_no_optim,1,1.0584096908569336,1.0289437770843506,0.7195760011672974,1.0079907178878784,1.0039122104644775,0.7014283537864685
11,data_raw_CNN_no_optim,1,1.057442545890808,1.0283493995666504,0.7191640138626099,1.0074833631515503,1.0036613941192627,0.7011051774024963
12,data_raw_CNN_no_optim,1,1.0571173429489136,1.0280661582946777,0.7194030284881592,1.0071264505386353,1.0034791231155396,0.7001763582229614
13,data_raw_CNN_no_optim,1,1.0568232536315918,1.0282419919967651,0.7194327116012573,1.006339192390442,1.0030901432037354,0.7007572650909424
14,data_raw_CNN_no_optim,1,1.0567147731781006,1.028120756149292,0.7196082472801208,1.0061284303665161,1.002987027168274,0.7007185816764832
15,data_raw_CNN_no_optim,1,1.0561867952346802,1.0277597904205322,0.7196282148361206,1.0066660642623901,1.0032590627670288,0.7007496356964111
16,data_raw_CNN_no_optim,1,1.0561105012893677,1.0277926921844482,0.7193073630332947,1.0061087608337402,1.0029774904251099,0.7002918720245361
17,data_raw_CNN_no_optim,1,1.0560122728347778,1.0273828506469727,0.7193570137023926,1.0060805082321167,1.0029594898223877,0.7002211213111877
18,data_raw_CNN_no_optim,1,1.055546760559082,1.0275158882141113,0.7187598347663879,1.0060396194458008,1.0029433965682983,0.7006099820137024
19,data_raw_CNN_no_optim,1,1.0552533864974976,1.0273562669754028,0.7179493308067322,1.005865454673767,1.0028589963912964,0.700803816318512
20,data_raw_CNN_no_optim,1,1.0553902387619019,1.0260530710220337,0.7178268432617188,1.0051782131195068,1.0025179386138916,0.7008154392242432
21,data_raw_CNN_no_optim,1,1.0551406145095825,1.0274592638015747,0.7194597125053406,1.0057560205459595,1.002797245979309,0.6998569965362549
22,data_raw_CNN_no_optim,1,1.0547785758972168,1.0270376205444336,0.7189517021179199,1.0046948194503784,1.0022748708724976,0.6999593377113342
23,data_raw_CNN_no_optim,1,1.0548367500305176,1.0271908044815063,0.7178049683570862,1.0047054290771484,1.0022821426391602,0.7002760171890259
24,data_raw_CNN_no_optim,1,1.0551016330718994,1.0267810821533203,0.7182021141052246,1.0053493976593018,1.0025997161865234,0.6998535394668579
25,data_raw_CNN_no_optim,1,1.0548033714294434,1.026495337486267,0.7181304693222046,1.0059607028961182,1.0029064416885376,0.7001364231109619
26,data_raw_CNN_no_optim,1,1.0545032024383545,1.0271185636520386,0.7184520363807678,1.0050044059753418,1.002426266670227,0.7003219723701477
27,data_raw_CNN_no_optim,1,1.054524540901184,1.0271259546279907,0.7181993722915649,1.0051259994506836,1.0024956464767456,0.7004034519195557
0,data_raw_CNN_no_optim,2,1.2283438444137573,1.1086877584457397,0.7720915079116821,1.5242747068405151,1.235177755355835,0.7768505811691284
1,data_raw_CNN_no_optim,2,1.1423404216766357,1.06916344165802,0.7282524704933167,1.4936555624008179,1.222707986831665,0.7608790397644043
2,data_raw_CNN_no_optim,2,1.1280409097671509,1.0624451637268066,0.7195961475372314,1.482003092765808,1.2179354429244995,0.7573074102401733
3,data_raw_CNN_no_optim,2,1.123388409614563,1.0600783824920654,0.7174350023269653,1.4771496057510376,1.2159380912780762,0.7549805045127869
4,data_raw_CNN_no_optim,2,1.1205332279205322,1.0588246583938599,0.7158449292182922,1.4742558002471924,1.2147477865219116,0.7534253001213074
5,data_raw_CNN_no_optim,2,1.1184049844741821,1.057578206062317,0.7157908082008362,1.473137378692627,1.2142850160598755,0.7529277205467224
6,data_raw_CNN_no_optim,2,1.1170638799667358,1.0569922924041748,0.7141143679618835,1.471067190170288,1.2134311199188232,0.7527060508728027
7,data_raw_CNN_no_optim,2,1.1160627603530884,1.0565392971038818,0.7146211266517639,1.4701461791992188,1.2130528688430786,0.7521069049835205
8,data_raw_CNN_no_optim,2,1.1151286363601685,1.0563393831253052,0.7140622138977051,1.468678593635559,1.212448000907898,0.7521069049835205
9,data_raw_CNN_no_optim,2,1.1145846843719482,1.0559849739074707,0.7142504453659058,1.468810796737671,1.2125012874603271,0.7522376775741577
